0.4	0.015
0.41	0.015
0.42	0.018
0.43	0.02
0.44	0.022
0.45	0.025
0.46	0.027
0.47	0.029
0.48	0.027
0.49	0.026
0.5	0.029
0.51	0.035
0.52	0.05
0.53	0.072
0.54	0.093
0.55	0.104
0.56	0.097
0.57	0.084
0.58	0.073
0.59	0.067
0.6	0.061
0.61	0.06
0.62	0.059
0.63	0.052
0.64	0.047
0.65	0.04
0.66	0.038
0.67	0.04
0.68	0.06
0.69	0.08
0.7	0.1
0.71	0.12
0.72	0.144
0.73	0.172
0.74	0.205
0.75	0.249
0.76	0.292
0.77	0.322
0.78	0.342
0.79	0.355
0.8	0.368
0.81	0.378
0.82	0.389
0.83	0.399
0.84	0.411
0.85	0.423
0.86	0.437
0.87	0.45
0.88	0.463
0.89	0.477
0.9	0.489
