0.3	0.9531
0.302	0.95309
0.304	0.95165
0.306	0.95423
0.308	0.95378
0.31	0.95353
0.312	0.95573
0.314	0.95458
0.316	0.95656
0.318	0.95565
0.32	0.95772
0.322	0.95791
0.324	0.95841
0.326	0.95776
0.328	0.95769
0.33	0.95882
0.332	0.95972
0.334	0.96016
0.336	0.96002
0.338	0.96027
0.34	0.96208
0.342	0.9617
0.344	0.96085
0.346	0.96226
0.348	0.96257
0.35	0.96301
0.352	0.96283
0.354	0.96381
0.356	0.96262
0.358	0.96449
0.36	0.96479
0.362	0.96584
0.364	0.96343
0.366	0.96471
0.368	0.96523
0.37	0.96477
0.372	0.96665
0.374	0.96611
0.376	0.96726
0.378	0.96638
0.38	0.96653
0.382	0.9679
0.384	0.96827
0.386	0.96863
0.388	0.96754
0.39	0.9674
0.392	0.96978
0.394	0.9688
0.396	0.96962
0.398	0.97011
0.4	0.96932
0.402	0.97088
0.404	0.96944
0.406	0.96996
0.408	0.97161
0.41	0.97195
0.412	0.9732
0.414	0.97088
0.416	0.97306
0.418	0.97209
0.42	0.97273
0.422	0.97183
0.424	0.97352
0.426	0.97423
0.428	0.97348
0.43	0.97461
0.432	0.97456
0.434	0.97539
0.436	0.97665
0.438	0.9765
0.44	0.97317
0.442	0.97409
0.444	0.97486
0.446	0.9772
0.448	0.97988
0.45	0.9779
0.452	0.97737
0.454	0.9801
0.456	0.97929
0.458	0.97991
0.46	0.97787
0.462	0.97965
0.464	0.97867
0.466	0.97902
0.468	0.97904
0.47	0.97767
0.472	0.97943
0.474	0.9785
0.476	0.97787
0.478	0.97903
0.48	0.97842
0.482	0.97752
0.484	0.9762
0.486	0.97805
0.488	0.97623
0.49	0.97744
0.492	0.97684
0.494	0.97825
0.496	0.97877
0.498	0.97629
0.5	0.97655
0.502	0.97526
0.504	0.97483
0.506	0.97664
0.508	0.97498
0.51	0.97541
0.512	0.97614
0.514	0.97592
0.516	0.97582
0.518	0.9754
0.52	0.97598
0.522	0.97482
0.524	0.97436
0.526	0.97475
0.528	0.97626
0.53	0.97495
0.532	0.97312
0.534	0.97402
0.536	0.9724
0.538	0.9745
0.54	0.9736
0.542	0.97171
0.544	0.97261
0.546	0.97204
0.548	0.97103
0.55	0.97131
0.552	0.97148
0.554	0.97229
0.556	0.97016
0.558	0.97205
0.56	0.97287
0.562	0.97082
0.564	0.97024
0.566	0.97136
0.568	0.97078
0.57	0.97273
0.572	0.97103
0.574	0.96707
0.576	0.97014
0.578	0.97054
0.58	0.96827
0.582	0.96804
0.584	0.96791
0.586	0.96863
0.588	0.96834
0.59	0.96674
0.592	0.96692
0.594	0.9655
0.596	0.96588
0.598	0.96408
0.6	0.96337
0.602	0.962
0.604	0.96252
0.606	0.9618
0.608	0.94144
0.61	0.96117
0.612	0.95221
0.614	0.95877
0.616	0.95777
0.618	0.95755
0.62	0.95773
0.622	0.95597
0.624	0.95552
0.626	0.95363
0.628	0.95346
0.63	0.95324
0.632	0.953
0.634	0.9516
0.636	0.94965
0.638	0.94955
0.64	0.94872
0.642	0.94961
0.644	0.94748
0.646	0.94713
0.648	0.94632
0.65	0.94581
0.652	0.94528
0.654	0.94382
0.656	0.9439
0.658	0.9424
0.66	0.94195
0.662	0.94105
0.664	0.94156
0.666	0.9404
0.668	0.93968
0.67	0.9388
0.672	0.92468
0.674	0.93698
0.676	0.93772
0.678	0.93712
0.68	0.93592
0.682	0.93535
0.684	0.93485
0.686	0.93418
0.688	0.93338
0.69	0.9316
0.692	0.93133
0.694	0.92947
0.696	0.929
0.698	0.92684
0.7	0.92558
0.702	0.9204
0.704	0.92341
0.706	0.92296
0.708	0.92065
0.71	0.92092
0.712	0.91911
0.714	0.91817
0.716	0.91664
0.718	0.91592
0.72	0.91471
0.722	0.91459
0.724	0.91441
0.726	0.91354
0.728	0.91182
0.73	0.91284
0.732	0.91147
0.734	0.911
0.736	0.90746
0.738	0.90842
0.74	0.90719
0.742	0.90599
0.744	0.90456
0.746	0.90312
0.748	0.90142
0.75	0.8995
0.752	0.89848
0.754	0.89658
0.756	0.8952
0.758	0.89299
0.76	0.89135
0.762	0.88975
0.764	0.88744
0.766	0.88584
0.768	0.88398
0.77	0.88177
0.772	0.87997
0.774	0.87835
0.776	0.8766
0.778	0.87445
0.78	0.8626
0.782	0.87127
0.784	0.86768
0.786	0.86785
0.788	0.86654
0.79	0.86413
0.792	0.86366
0.794	0.86194
0.796	0.86018
0.798	0.85839
0.8	0.85681
0.82	0.85243
0.84	0.85236
0.86	0.82854
0.88	0.79329
0.9	0.77393
0.92	0.76246
0.94	0.74977
0.96	0.71699
0.98	0.67085
1	0.60897
1.02	0.57494
1.04	0.57124
1.06	0.60021
1.08	0.62226
1.1	0.62729
1.12	0.61959
1.14	0.59047
1.16	0.54558
1.18	0.47376
1.2	0.41539
1.22	0.34044
1.24	0.31548
1.26	0.3033
1.28	0.30511
1.3	0.30837
1.32	0.31136
1.34	0.31211
1.36	0.30254
1.38	0.28719
1.4	0.25135
1.42	0.11259
1.44	0.023123
1.46	0.010524
1.48	0.006185
1.5	0.005088
1.52	0.005607
1.54	0.006337
1.56	0.008011
1.58	0.010098
1.6	0.011871
1.62	0.014246
1.64	0.018839
1.66	0.024425
1.68	0.03095
1.7	0.037228
1.72	0.04226
1.74	0.047941
1.76	0.053746
1.78	0.061669
1.8	0.070924
1.82	0.08185
1.84	0.092146
1.86	0.075987
1.88	0.030307
1.9	0.01217
1.92	0.005351
1.94	0.003376
1.96	0.00242
1.98	0.002043
2	0.001998
2.02	0.002068
2.04	0.002263
2.06	0.002606
2.08	0.003143
2.1	0.004207
2.12	0.006527
2.14	0.010261
2.16	0.014709
2.18	0.019866
2.2	0.026207
2.22	0.033166
2.235	0.037251
2.242	0.036666
2.245	0.03669
2.246	0.036771
2.247	0.036879
2.248	0.036981
2.249	0.037031
2.25	0.037
2.251	0.036903
2.252	0.036766
2.253	0.036623
2.254	0.036491
2.255	0.036375
2.256	0.036275
2.257	0.036176
2.258	0.036071
2.259	0.035966
2.26	0.035873
2.261	0.03579
2.262	0.035707
2.263	0.035586
2.264	0.035414
2.265	0.035179
2.266	0.034904
2.267	0.034611
2.268	0.034322
2.269	0.034047
2.27	0.033782
2.271	0.033502
2.272	0.033204
2.273	0.032889
2.274	0.032567
2.275	0.032254
2.276	0.031961
2.277	0.031698
2.278	0.031463
2.279	0.031246
2.28	0.031032
2.281	0.030802
2.282	0.030533
2.283	0.03022
2.284	0.029879
2.285	0.029542
2.286	0.029235
2.287	0.028957
2.288	0.028704
2.289	0.028458
2.29	0.028183
2.291	0.027871
2.292	0.027537
2.293	0.027215
2.294	0.026926
2.295	0.02667
2.296	0.026438
2.297	0.026208
2.298	0.025962
2.299	0.025694
2.3	0.025408
2.302	0.025119
2.303	0.024849
2.304	0.024593
2.305	0.024331
2.306	0.024053
2.307	0.023769
2.308	0.023497
2.309	0.023243
2.31	0.023021
2.311	0.022841
2.312	0.022694
2.313	0.022545
2.314	0.022377
2.315	0.022195
2.316	0.022009
2.317	0.02182
2.318	0.021638
2.319	0.021482
2.32	0.021352
2.321	0.021242
2.322	0.02115
2.323	0.021072
2.324	0.020999
2.325	0.02092
2.326	0.020831
2.327	0.020721
2.328	0.020584
2.329	0.020411
2.33	0.02021
2.331	0.019999
2.332	0.019803
2.334	0.019665
2.335	0.019604
2.336	0.019606
2.337	0.019632
2.338	0.019635
2.339	0.019571
2.34	0.019412
2.341	0.01917
2.342	0.018902
2.343	0.018661
2.344	0.018477
2.345	0.018372
2.346	0.018349
2.347	0.018365
2.348	0.018367
2.349	0.018322
2.35	0.018223
2.351	0.018069
2.352	0.017892
2.353	0.017735
2.354	0.017642
2.356	0.017607
2.357	0.0176
2.358	0.017605
2.359	0.0176
2.36	0.017562
2.361	0.017494
2.362	0.017415
2.363	0.017342
2.364	0.017269
2.365	0.017193
2.366	0.017121
2.367	0.017056
2.368	0.016993
2.369	0.016937
2.37	0.016909
2.371	0.016909
2.372	0.016926
2.373	0.016947
2.375	0.016965
2.376	0.016965
2.377	0.016942
2.378	0.016904
2.379	0.016866
2.38	0.016837
2.381	0.016809
2.382	0.016769
2.383	0.016707
2.384	0.01662
2.386	0.016523
2.387	0.01644
2.388	0.016385
2.389	0.016364
2.39	0.016364
2.391	0.016362
2.392	0.016345
2.393	0.016305
2.394	0.016257
2.395	0.016208
2.397	0.016151
2.398	0.016089
2.399	0.016016
2.4	0.01594
2.401	0.015886
2.402	0.015876
2.403	0.015919
2.404	0.016002
2.405	0.016094
2.406	0.01616
2.408	0.016172
2.409	0.016124
2.41	0.016052
2.411	0.015981
2.412	0.015925
2.413	0.015895
2.414	0.015891
2.415	0.015881
2.416	0.015853
2.417	0.015807
2.419	0.015762
2.42	0.01572
2.421	0.015684
2.422	0.015661
2.423	0.015649
2.424	0.015639
2.425	0.015634
2.426	0.015646
2.427	0.015659
2.428	0.015651
2.43	0.015608
2.431	0.015533
2.432	0.015429
2.433	0.015319
2.434	0.015235
2.436	0.015192
2.437	0.015175
2.438	0.015156
2.439	0.01512
2.44	0.015066
2.442	0.014997
2.443	0.014933
2.444	0.014891
2.445	0.014889
2.446	0.014922
2.448	0.014974
2.449	0.015028
2.45	0.015066
2.451	0.015069
2.452	0.015028
2.454	0.014957
2.455	0.014887
2.456	0.014844
2.457	0.014841
2.458	0.014867
2.46	0.0149
2.461	0.014912
2.462	0.014882
2.463	0.014815
2.464	0.014739
2.466	0.014683
2.467	0.014662
2.468	0.01467
2.469	0.014695
2.47	0.014709
2.471	0.014695
2.472	0.014654
2.473	0.014595
2.475	0.014535
2.476	0.014491
2.477	0.014471
2.478	0.014476
2.479	0.014501
2.48	0.014535
2.481	0.014571
2.483	0.014599
2.484	0.014611
2.485	0.014607
2.486	0.014583
2.487	0.01454
2.489	0.014484
2.49	0.014412
2.491	0.01433
2.492	0.01423
2.493	0.014116
2.495	0.013996
2.496	0.013882
2.497	0.013794
2.498	0.01375
2.499	0.013755
2.501	0.013794
2.502	0.013835
2.503	0.01384
2.504	0.013788
2.506	0.013693
2.507	0.013584
2.508	0.013499
2.509	0.013472
2.511	0.013513
2.512	0.013591
2.513	0.013671
2.515	0.013725
2.516	0.013747
2.517	0.01374
2.518	0.013712
2.52	0.013679
2.521	0.013648
2.522	0.013624
2.523	0.013607
2.524	0.013598
2.526	0.013598
2.527	0.013607
2.528	0.013619
2.529	0.013615
2.53	0.013569
2.532	0.013479
2.533	0.013354
2.534	0.013212
2.535	0.013084
2.536	0.013009
2.538	0.012996
2.539	0.013027
2.54	0.01307
2.541	0.013103
2.543	0.013117
2.544	0.013114
2.545	0.013101
2.546	0.013096
2.548	0.013103
2.549	0.013114
2.55	0.013129
2.551	0.013155
2.553	0.013193
2.554	0.013252
2.555	0.013321
2.556	0.013382
2.558	0.013418
2.559	0.013408
2.56	0.013354
2.561	0.013262
2.563	0.013153
2.564	0.01306
2.565	0.012994
2.566	0.012956
2.568	0.012942
2.569	0.01294
2.57	0.012942
2.571	0.012932
2.573	0.012918
2.574	0.012907
2.575	0.012899
2.577	0.012899
2.578	0.012916
2.579	0.012951
2.58	0.013009
2.582	0.013075
2.583	0.013143
2.584	0.013191
2.585	0.013195
2.587	0.013141
2.588	0.013042
2.589	0.01292
2.59	0.012812
2.592	0.012746
2.593	0.012733
2.594	0.012771
2.596	0.012819
2.597	0.01284
2.599	0.012819
2.6	0.012748
2.602	0.012644
2.603	0.012537
2.605	0.012462
2.606	0.012426
2.607	0.012416
2.608	0.012421
2.609	0.012419
2.611	0.0124
2.612	0.012373
2.613	0.012352
2.614	0.012343
2.615	0.012335
2.617	0.012322
2.618	0.012291
2.619	0.012232
2.62	0.012148
2.621	0.012059
2.623	0.011969
2.624	0.011877
2.625	0.011788
2.627	0.011703
2.628	0.011627
2.63	0.011555
2.631	0.011495
2.633	0.01144
2.634	0.011389
2.636	0.011343
2.637	0.011322
2.638	0.011334
2.639	0.011374
2.64	0.011422
2.642	0.011443
2.643	0.011405
2.644	0.0113
2.645	0.011154
2.647	0.010998
2.648	0.01087
2.65	0.010794
2.651	0.010766
2.653	0.01077
2.654	0.01078
2.656	0.010787
2.657	0.010784
2.659	0.010758
2.66	0.010711
2.661	0.010635
2.663	0.010524
2.664	0.010385
2.666	0.01024
2.667	0.010119
2.668	0.010039
2.67	0.009991
2.671	0.009961
2.673	0.009909
2.674	0.0098
2.675	0.009638
2.677	0.009452
2.678	0.009276
2.68	0.009148
2.681	0.009094
2.682	0.009103
2.684	0.009138
2.685	0.009165
2.686	0.009165
2.688	0.009125
2.689	0.009041
2.69	0.00894
2.691	0.008833
2.693	0.008729
2.694	0.008622
2.695	0.008507
2.697	0.008369
2.698	0.008215
2.699	0.008049
2.701	0.007909
2.702	0.007817
2.704	0.007777
2.705	0.007775
2.707	0.007779
2.708	0.007756
2.71	0.007684
2.711	0.007569
2.713	0.007441
2.714	0.007329
2.716	0.007247
2.717	0.00719
2.719	0.00715
2.72	0.007097
2.722	0.007024
2.723	0.006927
2.725	0.006815
2.726	0.0067
2.728	0.006588
2.729	0.006498
2.73	0.006427
2.731	0.006375
2.733	0.00634
2.734	0.006306
2.736	0.006259
2.737	0.006195
2.739	0.006122
2.74	0.006051
2.742	0.005977
2.743	0.005906
2.745	0.005847
2.746	0.005798
2.747	0.005757
2.748	0.005742
2.75	0.005776
2.751	0.005849
2.753	0.005933
2.754	0.005998
2.755	0.006031
2.757	0.006013
2.758	0.005944
2.76	0.005852
2.761	0.005757
2.762	0.00567
2.764	0.005579
2.766	0.005487
2.767	0.005383
2.769	0.005272
2.771	0.005179
2.773	0.005108
2.774	0.005059
2.776	0.005032
2.777	0.005006
2.778	0.004954
2.78	0.004866
2.781	0.004769
2.783	0.004689
2.784	0.004651
2.785	0.00467
2.787	0.00475
2.788	0.004857
2.79	0.004932
2.791	0.004942
2.792	0.004873
2.794	0.004743
2.796	0.00458
2.797	0.004424
2.799	0.004303
2.801	0.004222
2.803	0.004161
2.805	0.004114
2.806	0.004078
2.807	0.004068
2.809	0.00409
2.81	0.00414
2.812	0.004199
2.813	0.004246
2.814	0.004253
2.816	0.004201
2.818	0.004109
2.819	0.004002
2.821	0.003915
2.822	0.003867
2.824	0.003877
2.826	0.003936
2.827	0.004012
2.829	0.004057
2.83	0.004059
2.832	0.004017
2.833	0.003948
2.835	0.003879
2.836	0.003841
2.838	0.003853
2.839	0.003894
2.841	0.003948
2.842	0.004017
2.844	0.00409
2.845	0.004154
2.847	0.004201
2.848	0.004216
2.85	0.004187
2.851	0.004114
2.853	0.004038
2.854	0.004014
2.856	0.004073
2.857	0.004208
2.859	0.004385
2.861	0.004554
2.863	0.004653
2.864	0.004666
2.866	0.004625
