0.5	0.057
0.51	0.0605
0.52	0.064
0.53	0.074
0.54	0.084
0.55	0.0945
0.56	0.105
0.57	0.111
0.58	0.117
0.59	0.1215
0.6	0.126
0.61	0.1285
0.62	0.131
0.63	0.133
0.64	0.135
0.65	0.1395
0.66	0.144
0.67	0.149
0.68	0.154
0.69	0.158
0.7	0.162
0.71	0.164
0.72	0.166
0.73	0.167
0.74	0.168
0.75	0.1665
0.76	0.165
0.77	0.1605
0.78	0.156
0.79	0.153
0.8	0.15
0.81	0.148
0.82	0.146
0.83	0.145
0.84	0.144
0.85	0.1445
0.86	0.145
0.87	0.145
0.88	0.145
0.89	0.1455
0.9	0.146
0.91	0.1475
0.92	0.149
0.93	0.1515
0.94	0.154
0.95	0.1565
0.96	0.159
0.97	0.1605
0.98	0.162
0.99	0.1645
1	0.167
1.01	0.1705
1.02	0.174
1.03	0.1785
1.04	0.183
1.05	0.1875
1.06	0.192
1.07	0.196
1.08	0.2
1.09	0.2035
1.1	0.207
1.11	0.2105
1.12	0.214
1.13	0.2175
1.14	0.221
1.15	0.224
1.16	0.227
1.17	0.231
1.18	0.235
1.19	0.238
1.2	0.241
1.21	0.2435
1.22	0.246
1.23	0.246
1.24	0.246
1.25	0.2435
1.26	0.241
1.27	0.239
1.28	0.237
1.29	0.232
1.3	0.227
1.31	0.2195
1.32	0.212
1.33	0.197
1.34	0.182
1.35	0.155
1.36	0.128
1.37	0.1145
1.38	0.101
1.39	0.0955
1.4	0.09
1.41	0.0885
1.42	0.087
1.43	0.0905
1.44	0.094
1.45	0.098
1.46	0.102
1.47	0.109
1.48	0.116
1.49	0.1245
1.5	0.133
1.51	0.1375
1.52	0.142
1.53	0.1495
1.54	0.157
1.55	0.1605
1.56	0.164
1.57	0.167
1.58	0.17
1.59	0.1715
1.6	0.173
1.61	0.1745
1.62	0.176
1.63	0.178
1.64	0.18
1.65	0.181
1.66	0.182
1.67	0.1825
1.68	0.183
1.69	0.1815
1.7	0.18
1.71	0.174
1.72	0.168
1.73	0.1635
1.74	0.159
1.75	0.1575
1.76	0.156
1.77	0.1565
1.78	0.157
1.79	0.1555
1.8	0.154
1.81	0.1505
1.82	0.147
1.83	0.135
1.84	0.123
1.85	0.1115
1.86	0.1
1.87	0.0685
1.88	0.037
1.89	0.0275
1.9	0.018
1.91	0.016
1.92	0.014
1.93	0.0155
1.94	0.017
1.95	0.0195
1.96	0.022
1.97	0.0255
1.98	0.029
1.99	0.0315
2	0.034
2.01	0.0375
2.02	0.041
2.03	0.0445
2.04	0.048
2.05	0.0525
2.06	0.057
2.07	0.06
2.08	0.063
2.09	0.0655
2.1	0.068
2.11	0.07
2.12	0.072
2.13	0.0725
2.14	0.073
2.15	0.073
2.16	0.073
2.17	0.0705
2.18	0.068
2.19	0.066
2.2	0.064
2.21	0.067
2.22	0.07
2.23	0.071
2.24	0.072
2.25	0.0705
2.26	0.069
2.27	0.066
2.28	0.063
2.29	0.059
2.3	0.055
2.31	0.0525
2.32	0.05
2.33	0.048
2.34	0.046
2.35	0.0445
2.36	0.043
2.37	0.04
2.38	0.037
2.39	0.0355
2.4	0.034
2.41	0.0325
2.42	0.031
2.43	0.03
2.44	0.029
2.45	0.0265
2.46	0.024
2.47	0.0215
2.48	0.019

