0.45	0.024
0.46	0.03
0.47	0.038
0.48	0.044
0.49	0.05
0.5	0.056
0.51	0.063
0.52	0.07
0.53	0.076
0.54	0.079
0.55	0.081
0.56	0.083
0.57	0.085
0.58	0.087
0.59	0.091
0.6	0.094
0.61	0.099
0.62	0.103
0.63	0.107
0.64	0.111
0.65	0.115
0.66	0.119
0.67	0.122
0.68	0.126
0.69	0.132
0.7	0.138
0.71	0.143
0.72	0.146
0.73	0.15
0.74	0.155
0.75	0.159
0.76	0.162
0.77	0.166
0.78	0.169
0.79	0.171
0.8	0.173
0.81	0.174
0.82	0.175
0.83	0.174
0.84	0.174
0.85	0.173
0.86	0.172
0.87	0.171
0.88	0.169
0.89	0.168
0.9	0.166
0.91	0.166
0.92	0.167
0.93	0.169
0.94	0.172
0.95	0.175
0.96	0.179
0.97	0.183
0.98	0.187
0.99	0.192
1	0.198
1.01	0.203
1.02	0.211
1.03	0.219
1.04	0.232

