0.28	0.03
0.285	0.03
0.29	0.03
0.295	0.03
0.3	0.03
0.305	0.031
0.31	0.032
0.315	0.033
0.32	0.034
0.325	0.035
0.33	0.035
0.335	0.036
0.34	0.037
0.345	0.038
0.35	0.039
0.355	0.04
0.36	0.042
0.365	0.043
0.37	0.045
0.375	0.046
0.38	0.047
0.385	0.049
0.39	0.05
0.395	0.052
0.4	0.053
0.405	0.055
0.41	0.056
0.415	0.058
0.42	0.059
0.425	0.061
0.43	0.062
0.435	0.064
0.44	0.065
0.445	0.067
0.45	0.068
0.455	0.07
0.46	0.072
0.465	0.074
0.47	0.076
0.475	0.078
0.48	0.08
0.485	0.082
0.49	0.084
0.495	0.086
0.5	0.088
0.505	0.09
0.51	0.092
0.515	0.094
0.52	0.096
0.525	0.098
0.53	0.099
0.535	0.101
0.54	0.103
0.545	0.105
0.55	0.107
0.555	0.109
0.56	0.112
0.565	0.114
0.57	0.116
0.575	0.119
0.58	0.121
0.585	0.123
0.59	0.125
0.595	0.128
0.6	0.13
0.605	0.133
0.61	0.136
0.62	0.141
0.63	0.147
0.64	0.152
0.65	0.158
0.66	0.162
0.67	0.167
0.68	0.171
0.69	0.176
0.7	0.18
0.71	0.182
0.72	0.184
0.73	0.187
0.74	0.189
0.75	0.191
0.76	0.195
0.77	0.199
0.78	0.202
0.79	0.206
0.8	0.21
0.81	0.212
0.82	0.214
0.83	0.215
0.84	0.217
0.85	0.219
0.86	0.221
0.87	0.223
0.88	0.226
0.89	0.228
0.9	0.23
0.91	0.234
0.92	0.238
0.93	0.243
0.94	0.247
0.95	0.251
0.96	0.255
0.97	0.259
0.98	0.262
0.99	0.266
1	0.27
1.05	0.277
1.1	0.292
1.125	0.296
1.15	0.299
1.2	0.31
1.25	0.321
1.3	0.325
1.35	0.314
1.4	0.31
1.45	0.328
1.5	0.343
1.55	0.35
1.6	0.358
1.65	0.365
1.7	0.372
1.75	0.372
1.8	0.372
1.85	0.365
1.9	0.336
1.95	0.328
2	0.358
2.1	0.365
2.2	0.35
2.3	0.358
2.4	0.343
2.5	0.332
2.6	0.325
2.7	0.325
2.8	0.325
2.9	0.325
3	0.325
3.1	0.325
3.2	0.325
3.3	0.325
3.4	0.325
3.5	0.325
3.6	0.325
3.7	0.325
3.8	0.325
3.9	0.325
4	0.325
